historical_avg,planned_tonnes,downtime_hours,rainfall,forecast_tonnes
9107.888099996118,7662.293620516587,14.788347829324932,1275.9082546314658,6817.840229130319
9896.440760320325,15164.891511155141,115.88631154366357,626.3195167656474,13506.779772460695
9154.430005920896,9278.381988500341,106.04195761821617,1976.8638445641695,7727.797851079674
5240.050448448888,9720.82254962896,94.68996461014568,1499.6109570423782,7839.354094666778
8353.716062174624,13598.236584283884,147.305928800673,928.1061026951337,11601.140182627629
6770.822553972898,9388.234824228073,96.22007469347137,1378.7125913228665,8115.720922642618
5984.241891013688,15520.624466390027,57.677375540427576,664.223549103491,14617.096495813117
14567.204338893498,13379.277689988003,92.84086472658028,1948.7550032113754,11363.08590160757
10993.597250421655,11974.2924257342,292.47128184307047,762.177481825049,8946.884112102498
12286.562842366027,14808.951605447524,123.33402509845457,1472.0454770828212,12770.668538903494
8153.637432661175,6496.059083494827,133.41383305750074,868.1816938083957,5316.31344130638
8931.471294940151,8570.626921892088,172.963496985342,1576.3420739728035,6761.0711984945165
7369.239938967235,10650.3633422091,295.002230524268,1665.2320508604216,7230.126278611368
5969.656709654248,8269.78539471521,72.48038293072891,1510.129593367149,6892.6077059189465
6790.316374415837,13439.051873021519,204.38463315973016,1421.7491903827888,10611.164955515856
12975.140452964857,15192.080310537252,214.79540806251723,1838.7036409280174,11814.311845943641
11775.458051837759,10237.701199309235,182.19732503791977,617.9400664846371,8597.702222081289
10469.288759854768,9421.326001118949,26.573501890993224,996.3721486702927,9052.4353853125
9750.898728667682,15615.507321375662,203.06168274827294,872.4312194462689,12610.723373816692
14224.342836561245,10448.524328275409,19.228413310852645,1982.0209430981324,9034.696348477806
5727.349477786684,10890.484004492831,178.84279486496908,1084.0846695003102,8297.121107124938
7806.00813237916,9516.498723419054,221.8743531665228,1598.9190488605982,6848.020064558391
8499.378535707141,15095.484730121383,63.290967185985124,1527.0877458215068,12848.098199674096
12824.258122127878,11689.554832818507,252.4866022628322,818.1218562160666,9493.32527936635
14925.146201619713,13621.745871816445,9.10614165990128,858.4965203173269,13158.288440956652
7406.705147571531,14118.067183508863,253.14385909749183,921.9268453295512,10638.920273342901
13743.073341370806,9418.490419172582,138.09871519282953,1116.690917389069,8214.115545187855
13306.227604317914,10336.9433132038,65.27638197949335,851.4875984757903,9195.898940120256
7246.573976417666,14484.717744062646,40.1334434981904,529.4772241202717,13741.759246936763
8993.325801992225,9632.553516758102,285.9921502747118,1819.0895852107933,6510.199551925035
9096.728692925191,13939.351334518513,21.799676274347014,1948.414747071326,12648.756773971483
14782.206685265583,15409.923225744371,59.7280259807777,1012.3555805473519,14267.06781626971
6808.919013788984,12232.10373068007,104.34670422991378,1007.7603191382093,10828.886388754301
12991.57971104782,13416.272874518889,186.07045468833613,510.6377191615565,11349.883630566997
8341.9271417311,14050.973120411349,163.4403255828295,1520.376032495561,11301.479112085895
12308.703457761603,14450.396488966426,37.69304772369419,1738.159843622943,12864.199412963228
9200.110042956629,9950.53337856796,86.91839512146439,719.9124505400048,8774.92162428107
10783.597631165401,6512.634591759982,71.62553132580723,739.4995240507261,6033.747738442373
13326.117733261312,10018.762712367396,64.06285634710241,1685.1248749571566,8370.231657229
13041.655649838842,12737.562297840897,123.34330094399611,1424.4361225312168,10667.638730807179
13664.231835397002,10503.503857807927,211.20943577749708,567.2908364415755,8463.490901772193
5596.17325344659,13489.631508603987,65.23587966517078,1433.8204856934226,12678.313064107198
11920.505530397448,9569.82429468664,110.00366391089442,963.3765842656492,8384.964033815653
6399.8737672176285,12347.441411040296,117.27522805234868,1053.087733206269,10264.180809647549
9158.18568018411,7864.198048539745,292.93695883062304,1654.5971274453202,5298.850070252201
10485.884150546884,13493.69436644957,286.39990706372066,1716.402789008916,9334.756815634219
9027.394847468307,11456.959688130259,240.04127482562276,1100.534940259746,9208.495890880911
10196.116758030075,8040.643885466006,72.49767624575554,1920.7294040095321,6616.46288812105
14965.263087986192,8919.111734978072,20.411194227500907,1109.6940769281082,7930.146601386391
6352.173137128548,13486.087085818323,95.07124131618743,1657.7540528451648,11621.78419074989
11754.560453364254,10826.012356615207,80.03836483014925,1225.8158968463886,9165.906348107468
8960.009663856152,8160.314403930723,151.77774004391816,1846.2984897831261,6264.924775703617
6330.097989073288,15672.711903702977,233.31837302033793,1861.6418654752679,11125.441344651657
6587.367633743095,13151.25019816888,257.4968816636574,631.1252118066258,10193.39120098919
14492.731062456169,15571.348325397961,253.45922562315255,1904.7399969653386,11030.933035509428
13796.01496711762,10271.050453603431,107.90266836692032,1738.3022622806236,8294.48770900858
14070.419604150218,10751.003406917203,206.17030303820488,1686.9660714690003,7971.031520742539
14915.327758273865,14979.552161850192,93.85025925726602,801.3670095282837,13502.785821736576
7083.153900085179,11250.493402453845,18.271662970554814,1707.6788131319975,10218.269601996088
8554.393373640618,13072.789119056672,210.4695796808827,1775.1991020275552,9697.922982474041
11692.190299248667,8521.7287749553,2.9482657709363536,933.7255016812264,8385.187500601147
9838.025398606473,10467.264687026405,122.75477623754657,1928.3901175434855,8652.905098745649
9183.895333783335,7234.498658103551,98.81378079062272,574.7902195987464,6720.494106133833
8578.11249335593,8059.800358769617,208.01326155565573,724.8638798707095,6677.931017082703
10937.806319434523,6009.434152676311,229.87364182811368,1306.3717070772714,4060.535929233274
10755.934286400821,6392.650516486602,91.22839079138515,1363.6887066834645,5553.642139519735
6614.578340642401,15772.838231769292,243.48810433345605,1467.7251249513552,11698.690305414873
9717.398375184392,8423.536951367623,88.17502815148013,525.4536939731997,8008.970627771727
10534.717762098498,12633.10709504002,133.89790799596838,1940.5501619331953,9802.538055075525
10702.869387313905,14390.996987996115,218.10555810424017,566.882139101216,11513.488136586324
7101.071929123518,11506.604592365642,207.87606876743658,714.5929290851036,9176.468884625323
12422.713922522868,7531.4450008395615,296.21054169366,521.0217762890854,5822.736377815307
5251.990948210696,13281.164373361664,67.54830726477957,1350.287649941142,12090.874543666849
8548.318555431626,12002.514100995832,198.6953740618747,1898.4003258814585,8773.951402642815
12802.126485356335,13312.50589347375,182.90457248273322,1498.9207491206962,10669.25353097663
10638.929210554023,13697.466228570873,274.52953634700896,1733.986202720641,9474.045338052378
7611.6243251086025,15754.103676847451,46.908642493462516,519.9218051878702,15080.058250422926
11949.531193430477,11735.6328002671,225.53944907607988,1313.022947719589,8830.42148287034
10673.909441560734,9416.411126906018,170.48058488063052,1189.3444662582829,7869.88841247078
12962.436094563873,12484.64556900237,82.39976093637162,1248.4519163311895,11102.098612098518
12350.251861898234,6684.407092426261,142.3304742441522,608.319778002782,6526.055461643427
11101.079220362346,14973.973183215863,100.13297912093934,1526.6530416039611,12443.943662659969
9881.77675310814,7193.810113381967,173.79402083653827,1254.8306222879517,5945.365759074591
6331.821256675234,9278.428378858182,266.70018324439974,1647.7232747918958,6347.59807160312
7613.330178853837,14157.453806261208,170.7914953236606,1227.935951092573,11194.642482108116
9190.994729170852,11973.123783307117,189.51672549797522,724.0724543396482,9900.084482218845
10992.992870063887,9936.35520277442,155.62435413441284,1472.385431116733,8044.814093356377
10137.078552153049,10734.356593750214,15.349651933642772,758.5795431577494,11287.45579412323
7881.845259595295,14545.473932021803,69.85756706282828,1808.5918450322224,12374.53143212298
5064.643577897105,9400.043860598922,147.60051882962483,1419.6743586038624,7328.448828825859
9962.39221900814,14696.496848121713,93.07058512341143,735.8058253354313,13407.522458016752
7856.25988562243,6881.344309766915,54.529079328358264,1943.5070862218101,5284.03987211677
12346.08300710535,13767.984372086306,151.2398525755315,1277.548195002981,11291.4893052349
5239.462652704835,14475.476330547364,96.8429380343551,609.3476778074825,13206.553552694933
10848.27811305791,7818.176528373388,77.43229295202441,1440.2493566226008,7062.00483379291
14414.742375060654,10303.465323722005,139.19562523211425,879.7983605192153,9139.504967881867
6744.092671114995,7654.997746636556,39.98527742465194,1705.5401778159537,6633.6270308332205
9716.494907505954,13066.041289942177,278.3237199226222,1726.7331103492859,8921.796373716264
5914.219918171381,11353.477680616568,260.3106293757717,1968.4210337819927,7549.336635376351
11256.819122613526,12353.23346708321,212.2861757221606,1252.8042965367556,9209.492976523024
10505.316805962255,7964.869669562111,31.864148276536863,1182.4353195916055,7483.976054684246
9073.655242128323,8117.458620524196,232.7631763409079,1630.2134081697209,5549.2143741256805
10213.770214737411,6414.973255099064,242.3871984327057,698.7059845128898,4909.849450405453
13965.746584690101,9220.675351957298,230.3293853143013,1320.3732706896863,6648.003052558117
6962.943023110671,11597.44661333675,34.189766135772345,1319.3714001962765,10798.415508304
5225.645117053472,14579.349139973288,193.1723871203294,634.2096842155809,12642.392450119134
13616.64884699101,12669.274474586808,250.29743872481956,1126.9761282603704,9106.670109640505
10771.170823879065,10353.963233997514,173.20602036590032,1779.927197850803,7420.095773565901
13906.584554618425,15531.201143941378,193.9222125684267,1784.2304329919905,11654.154925606395
10969.452234131726,13192.452005758318,137.50904382789184,648.8564973795214,11554.50798050302
13101.610899597024,15301.6520286255,158.6121959652158,636.0813241217463,13205.908024235743
9296.73363355148,11275.879732721656,10.313057505517564,894.043215502903,10748.86398756026
12498.599312882689,8589.042747931397,191.6889065919854,1812.1490938309903,6405.490470193187
14130.41466889856,6528.26686364722,24.434163867347756,693.3538776102484,6421.441654068578
10721.229637222063,13260.848514838504,130.504378302067,1579.9952039411694,11176.035270228485
6807.851505623796,7213.029980055341,87.79652930022235,651.7484294196548,6025.811785915078
7687.976150301982,9027.751282719672,163.62838506351392,1434.706780621738,7123.519125873184
6986.4457689740575,11324.709078838974,40.024900656962124,1034.1009486787173,10607.890562978795
7468.570275957329,11644.165877797477,207.49302059199545,1683.3709444488006,8436.745916390375
8064.154493510364,12005.83196987136,238.5034610785411,850.5356732380454,9858.424301627338
10551.337867531885,7662.553303497007,49.00633492294695,1458.8027440849396,6669.210485858959
10879.916294638328,9797.374048216487,31.29392620556465,853.5238018638274,9298.580663599469
9264.99747241861,12171.942271169668,43.654644836207744,1570.4904246682306,11027.284209483301
11154.207798208354,15698.188646337847,263.1382685695505,1810.5170518411232,10706.958466031383
5815.74925611366,13276.311376996888,158.45677852690685,690.2026986901401,10800.892169552659
5877.882370581599,15226.037570939578,140.17829880225077,1799.8935328932553,11999.325991366457
6718.294603576584,13622.12058314177,32.013545730706284,1390.3628816214468,12758.967063975151
10180.774980403447,11917.169688924005,194.86680202708854,690.665736300536,9729.404133252345
7139.946786983135,7920.233691363445,260.39987756852696,1141.3127830395679,5608.990357242646
7832.8440349257735,12666.856518925131,248.45576079703588,741.2904402276469,10118.170861628792
9003.128361729941,12233.79565959907,187.8164126942404,1550.5218332998543,9363.015549139413
13118.661240103798,12024.691704572664,22.58361499550209,1638.3022016269244,10732.82708448453
5138.621359128601,10897.858679882407,33.71910815280389,658.6947804091984,10521.178224554998
11493.788202366224,11286.566039892756,14.792696132947402,1259.2097790419666,10807.400730648607
11688.765310406852,9344.42527118104,77.24376494774079,1721.9375840388757,8696.22021034519
12986.557803566366,11193.126926423032,40.69844014811332,1904.2445623264948,10013.819578691884
14327.529390603133,7975.559056784783,78.01441207573016,1270.276800112655,7395.444713751365
5201.378489492899,14051.743973603767,115.5174167156885,1925.4188354171106,11211.961775061038
6537.837055132162,7857.769546987078,282.8948352213407,1303.5334556840448,5276.641716323795
13861.71294055993,6849.662898894664,183.11281793450763,1091.285741899862,5553.137540419567
9585.185621870154,10362.460263571575,250.4921357048887,1772.3046928293431,7352.5684478268995
10645.906389334636,12583.07439506062,213.10545021369967,1239.4740656871336,9404.595315507406
11630.272037231472,10377.168249335413,33.75093915798952,1207.8537658467844,9543.012736910077
11790.666044956375,8767.541319513086,220.77612191218466,1235.4687341147423,6844.399956302311
14317.404033165081,11581.711838904408,82.52966446773733,1770.1775028046181,9912.578875938012
14969.494174116697,9470.023354122,191.73235409841192,1747.9123125320782,7320.367568021645
12201.574609309402,15328.67690126633,102.28859209289655,1105.2799886603168,13490.799579177956
7872.212092051508,15226.451396035722,299.30167897939776,999.9497898057875,10769.099330149227
13797.524022943437,11023.718199720955,79.06544384903334,1237.892036058694,9600.931110298006
5492.209145407616,9278.839940182585,83.7391412322809,1359.1587646056637,7740.186336600125
7310.808528744962,13371.32413956639,279.2016766687195,857.5058159419955,10476.988142332664
13973.857174637149,6367.1294348306665,7.393321390896801,1690.932627073386,5826.4145366928915
7561.91514439355,10747.690060436513,209.00669636195906,1229.7241485986342,8285.42821756937
7206.510596217485,9363.233942703335,217.59791722076343,1001.0683226299394,7073.971486210956
6381.252931402472,15205.358851025547,250.9135732231198,660.231489445986,12744.271967431003
13591.117576469165,6120.030272726825,292.3317931915426,858.2677406054104,4160.958381832888
10000.582591910868,11528.148757183491,292.6805757469957,1923.9217576339756,7493.42791050413
11748.932030541548,13406.63581066626,19.58302726993917,957.6495302292899,12903.565393939622
7390.663840750297,10850.179875240412,246.55179682587075,753.2889340505529,8617.752278536249
12580.404210112165,6854.030301627216,193.8929800972144,1191.0091874824898,5718.206423495478
12600.055449620984,15724.613900279022,194.20264031192735,960.631615040373,13239.211551725162
8125.980249083001,11180.10431376098,38.50497798440844,552.7388754067912,10933.901809782672
9106.826330102827,12141.862443190113,195.056149933696,984.7178259191259,9459.073941134298
7096.902774302009,8366.097827075073,294.74477418037435,1316.1629359092028,5778.921346218456
14765.610233229043,10834.980851068038,273.5455708618341,1327.5685580299505,7859.667079056797
11456.025770584116,10291.49491958322,131.73919824145517,1034.838381765333,9415.18255827598
14345.438807155155,6748.958420019837,11.984391985828303,1170.954134378901,5960.3322035136625
8033.855436291332,7061.603535474673,108.68804700006145,1948.2768773521495,6100.972765078937
12818.909129968897,14374.725196187746,247.91709348016656,1066.0227158454675,10916.488032200623
12658.58643884742,8398.199522065903,210.4497304395498,887.3402198899745,6959.852298000683
11916.556518665417,7949.582714986305,137.80309667818693,865.2005661001401,6812.540563290248
14656.389752668005,11049.114512501394,16.530460547649326,1186.646919056201,10138.389567963475
8935.553361063156,13687.47131362513,128.0684183469908,1639.2802230754162,11412.364787422366
6307.173235897573,6619.465185789879,140.70748191536507,808.9822762827098,5903.267767597165
11717.088592440607,11768.079196382558,278.5666598682408,1563.944190711152,8493.162223982124
12293.098004772062,7192.104428405733,192.32583107464782,531.7247350241245,6020.212312834353
10750.605734588145,6364.610508256184,93.49587499639466,1128.399466975919,5422.142020799845
7068.178931333963,6527.439521622174,157.59547933521642,1663.7975978041802,4696.116393908556
10044.559416693553,14341.641082084414,19.816592346648022,1008.0994336616471,13864.819035999184
8121.897365691294,7179.724836280616,291.7704706949211,1345.6056521680991,5156.450875057765
9274.66528166689,6451.51364412292,108.0179705792178,807.4688492388661,5448.803380028001
11452.185758446638,10378.998871429123,143.36020647394074,1612.9930866892585,8207.363652395656
12452.147426908345,14439.934719420247,106.58519227107678,578.4186549031394,12941.847043286407
7322.246909013431,8624.08376489302,204.75351903486003,1778.8139673132505,5972.438934282276
9053.253606469534,10217.126175259164,198.6696474988779,797.2945796325023,8077.794327780649
7691.615709916292,6399.2253256375125,214.5966931587407,1811.597047562496,4355.152054293155
6986.316138618691,10490.785141348759,80.44296888357624,1028.7938619507759,9293.952332888233
12833.872199958383,11776.130806371337,94.7005443492198,1584.0253617117298,9774.141595000561
14092.526944369924,11709.070537521447,37.57536932886239,978.8379466792827,10480.542033393222
8702.321856845767,9324.266921743652,196.65299155383377,1858.8675068519713,7558.310281063569
12512.789243737669,9155.331806631355,11.939138200695766,689.9556882775615,9324.064559197088
13969.952893644111,7066.236189365979,179.30470065703773,767.779683908898,5650.5429261072195
13461.242105302315,9667.983206462684,260.90876545549014,1239.5451877382034,7170.9976260583935
6828.133885392259,6994.946688729647,267.2496444868901,622.9076585572192,5505.039867919957
14562.918815133613,13665.959447120516,134.71132811098852,793.9702770526428,12221.326522034784
8766.764404294625,15662.74297748186,137.79110646392212,1915.6495733180216,12140.475537673656
8392.406611738363,15700.744566667068,23.09075490240521,1964.7344917218306,14193.096757215888
5624.313272777803,14650.710993753939,201.22950763291072,1064.388993995633,11478.296600098509
9861.736541048831,12007.921493396192,246.37782611185364,1884.9290315209034,8033.083505129762
6090.136156409287,13008.6569724388,73.39651638141392,1317.2370135101476,11721.495788156059
7485.39820927426,8852.058026804141,126.3902644900094,904.6136988106506,8068.1629952795165
8169.426217672813,12307.704201726207,251.6518010295811,1553.598081620898,9638.538717292548
13088.263234916842,10556.495494398774,263.1361402986864,1488.3527098622858,7186.178953405368
13754.886503958965,10820.173397769326,72.95399407926779,1983.6879786631,9301.78616847426
8024.663174614697,13577.76560375158,165.17119036240928,897.5709311139249,11226.070480350323
13586.981212445738,8819.183555972517,57.74794519074812,1508.089253992603,8037.081450497575
13572.30937369791,9180.3961169452,30.563629241866963,578.0356325441703,8457.66753103321
12646.509503848734,15246.417911286366,273.33615041758725,670.4690580450791,11221.486495642917
6466.951140151816,6562.242948509723,246.15225126963276,505.8775624266399,4980.816772758918
11903.22846900729,10856.342984133404,228.01047054095218,1999.1910215895098,7732.1835090880395
14450.240645805688,15128.008004078618,14.629895643942126,1703.4105457212167,13537.569017592574
11825.40478767157,12103.63007818157,253.11863781307724,1680.0845221003112,8796.080648604016
8316.16849107834,11464.070742121321,131.41322277161512,1264.5891129322695,9932.34348039132
10005.793174308314,8497.441792293552,102.71853698875789,950.1006243581598,7694.964140046994
11457.250433510537,9432.754890644483,163.94290830761292,726.8964266940138,8487.012898867299
10105.704087285036,14520.48415804693,27.405972817066747,927.0121082696955,13900.247314883509
6199.529417309698,11592.181317684583,226.99396480571966,1063.9568328937087,8598.483648725785
8120.640446520207,11147.421937567799,174.73052306648876,1634.465145470441,9090.18172663269
13023.960305536326,6995.797135400289,55.977029061950255,1309.4926833547286,6110.377208729281
13614.180460955175,6160.281564551231,56.469659930713675,616.2254398332241,6095.784181311426
6373.0003271557025,15636.85188687049,55.27459547180227,527.0435134383683,15360.513238811887
14523.867523987246,9769.861672868417,17.100716265580196,653.4982693010948,9667.664591863037
8288.226178486093,12032.130620995044,176.33953481150544,1115.748070546069,9321.248632335302
11623.1373873072,6797.15073187285,252.10445327655242,1899.7893755735274,4459.388482429147
12518.25145956681,12831.142857230465,5.2494641962165804,1456.1037218138324,12353.975447046496
13119.462346378834,15325.66708705961,14.701393491382063,1702.7388498132727,13858.32138240203
14457.497022259302,11756.652529974197,171.83108300608373,1199.5618917568227,9548.758904190689
8129.1954802882265,7261.153223754106,245.8487056158157,1042.499124792564,5738.56832956339
13585.064545515545,11817.215274734768,98.02166717059008,662.6005590749342,10932.727127214097
6316.86903436207,13663.472131046525,104.88431964231665,1813.8995332793074,11356.046782351232
12050.409063535928,10064.165365740188,178.9039492490328,1674.7400435418542,7712.947208854698
12419.777295139858,14798.37747941468,82.2638667372441,752.1771463965877,13441.31297801275
11777.232412013203,12486.829533573644,7.982509823305239,1268.3908458143908,12021.484614526787
7523.14736135153,14992.489182892024,220.56855543047882,1231.0622118818674,11672.13748748705
13730.431470152034,12235.053112473372,187.69497388243593,1437.637329029793,9479.345298896966
6688.58463370395,7312.879720048242,174.22679971669774,1919.2803409868918,5883.82862715415
5536.347915208308,9096.917111051891,222.50523869754693,1369.6571626437194,6844.0338406007895
12174.64990611912,8017.949482524569,202.56925126861125,1310.325900167928,5975.815668608612
9754.757152327336,15088.264977168623,61.764596453496345,575.4843994019959,14008.044694927767
13490.98019958676,13604.000672874827,105.74431408300534,594.3612140270359,12026.010987425849
8833.97141058259,12763.98368910006,37.8330425035875,781.0201869901833,12040.714597394901
6682.785885077128,9009.663196316216,38.95710402536431,548.7061575376224,9058.033419506706
13364.421924698698,7840.447720502136,202.85872390696176,1615.0293433550187,5690.677865099335
10489.096316400717,13564.510879889118,257.58003209474947,1584.9954559909447,9728.268807207072
6891.957923903548,10741.579458790797,288.8197751583417,704.0843516474645,7813.109633023587
12203.839985864459,8257.89552150629,188.5041352648333,1754.1183511929214,6192.171376083798
10111.136384895006,12166.219781652751,55.23039700828709,732.179052269168,10964.937035624711
11043.129822403198,6403.3385213845195,31.69510363467921,951.7633804960383,5975.195397142801
9608.983382065819,9261.702541282535,243.85529146102732,873.4653487420476,7090.899952181208
13287.089838180063,10685.569945911346,173.6269429079998,1058.4606478595715,8903.739272357403
13295.627156830498,7479.583341094059,185.48550630411594,881.9956488349428,6199.961143172033
12093.888218243861,15846.544775908396,234.43862662641277,1233.426389657678,11616.340368488301
6054.0137739646225,8090.973645896142,210.98316831973548,1111.1118220320282,6664.05109715655
13388.538619040688,7303.531300432655,250.337475856829,1979.8542361689897,5122.45510474367
11710.1298053291,8035.348738868964,16.864171637963544,583.8895251923385,7937.003437738988
11970.241660042995,13690.611331597243,224.25619102395146,713.2720645810274,10934.698004299504
8629.828404038715,10255.056592718429,255.25582719662862,579.2388408629038,7864.170310790245
13792.795561570067,11654.15939752538,85.84051273749431,1438.7617924735637,10156.468946557037
12253.716002348574,6210.091569863607,192.13418219797586,581.7639161205793,5324.608285935646
6125.904665291944,6344.313085733145,94.24861915109163,1754.659606064185,4791.295198042766
9077.780344061626,10458.255498270162,287.3913199447362,1267.9079460228918,7256.552203849753
13863.803619601416,14166.552432016235,10.027071730651127,1290.5114368723007,13225.106028481281
5471.96701697379,14852.388787075652,173.9378531498865,1342.3917615682913,11942.310788718327
14614.166196420494,6867.065675956403,49.951064114854525,756.2205594593161,6821.9123855615335
11791.625683195627,11383.631021010227,213.6660615531476,796.5354546717313,8900.152424561249
11313.759776433766,15132.296862792704,52.767085025598625,978.225984309507,13835.058475282853
7705.592564879914,9879.727543978865,70.61497856950727,1390.2446237327772,8558.228398127912
7487.917887391771,14295.658314283686,148.31124331372743,815.1766639103218,11987.983795376105
14420.582194885954,7336.956543994362,274.4504849990634,674.4975906998918,5469.422444530642
7982.724542341228,15353.944896677987,63.514311644391256,1955.1753296276484,13283.010739985155
12755.052967189993,13514.233175313027,43.27200633543106,532.9727222144344,12681.052469957813
8931.217982070792,15413.343927869017,227.6930495562092,1704.0461080040325,11379.870392907023
6392.54070784704,12766.172335525065,150.1858597001793,1682.0527243625331,9651.833607850733
5107.152976953589,9634.03931999427,273.5355337145314,945.8211707676439,6983.257269119673
10442.573370152508,15381.811725247224,43.98436714795268,703.4399240109701,14510.54724934284
14757.788185489328,8755.667763091784,193.7783679069118,718.4429700581352,7716.735552675961
8691.361938092045,9321.725220617325,69.86374384554452,1546.1474258557887,8046.449087076131
8571.923339930448,13008.084180017402,47.02812859549179,1464.2098866292604,11001.754700151196
8440.91617849442,13653.162995253862,205.02882454718116,1674.11851137708,9652.057595533772
10205.438373048584,15294.034838491538,178.10538597261996,1906.221758598657,11600.498428295168
9406.648834242937,8048.024090562095,226.44823750869938,1537.891044899888,6156.573146170753
13799.146267270145,13979.98035219224,92.83877293385471,733.7773048271652,12793.166782981496
10055.207917234904,13385.460533969635,134.39149691465698,865.163925148116,11610.795680099762
10077.578381885687,6637.945562535979,121.64150289912554,1763.2905963096719,5754.705099265316
6383.715947205566,9872.23141210207,295.22683918995426,813.9591137513129,7074.932514599273
14827.39540910386,8827.654570600986,87.67468702181637,608.7834754317221,8387.139331457196
7499.728908688297,9044.904243540304,88.44517150403006,1554.9200810633756,7252.541280964103
5733.640674596027,15829.468795547009,106.36446264858222,1103.7895332352132,13517.72915526156
11631.462489752088,12427.774134799278,169.37822438709645,1880.0600788188553,8988.094789488643
10953.663701568727,13176.761577934996,75.69682327912358,1475.3826066404922,11406.283223606215
9151.456539927458,15766.176373150092,274.5869821137822,635.6284666874911,12002.086194688447
9221.92233880678,9772.017824576387,79.70566945987905,1921.7848508804911,8230.930126308444
12850.639210464313,14018.40168452806,268.7447194680584,887.8358954603689,10535.034542295522
6957.126400996491,10345.309633044953,31.042519093975397,1005.8187356094286,9450.566478082375
13202.533189448897,14695.336718149798,196.96881071989569,1103.390620525313,11635.02674499433
11487.471138950183,7806.575413113032,272.0956555314731,576.8364446064699,5547.240067172523
9189.697737795243,15476.861770642796,50.62483151946886,1244.7731333459074,14464.452474506179
9580.286165838686,8187.717084108797,290.4980880297765,684.9777366129383,6013.562772071075
7566.472071860958,9262.205069809315,135.8650081246535,1101.4554900325277,7695.477655608405
12521.143326969748,13561.922341067806,283.7145325323073,1026.0646819881265,10356.545834338009
10128.747423052679,9937.551415654067,203.0460130890141,1659.260125139755,7115.380153396667
8208.545427498437,12082.113767664467,90.47606096206546,1704.7557674490968,9863.086165655366
10960.501157609502,10445.735010694285,56.49075747513193,730.119323583632,9464.878312285206
14957.34452051323,13423.699370897819,91.12051386752982,1049.8267810688394,11891.978674812666
9352.622796565538,8283.312523686109,27.905222778802496,1060.0297415477476,7910.918853357523
14206.914007786196,6584.57987236877,43.16038990299893,727.1156659041276,6469.957567777594
8450.16839924566,8999.293974730663,31.39813210394434,1697.6802575767858,8816.873270717491
